line_id,order_id,book_id,price
90293,527,5831,5.87
90294,8352,6057,7.88
90295,7189,3757,7.21
90296,8261,702,19.75
90297,2339,5607,3.83
90298,6452,9378,17.69
90299,4872,8485,9.65
90300,11030,690,19.59
90301,6449,836,0.90
90302,2104,2784,18.40
90303,6201,3502,4.85
90304,4874,2781,18.36
90305,4921,5717,4.74
90306,8376,10592,8.55
90307,6587,1501,6.83
90308,9002,4264,11.67
90309,4757,8589,10.52
90310,4993,10032,3.47
90311,9515,2020,11.46
90312,2422,4638,14.98
90313,67,10945,11.67
90314,9504,4437,13.17
90315,5590,6694,13.45
90316,803,10394,6.70
90317,1648,8459,9.29
90318,4176,4232,11.30
90319,11314,7310,18.95
90320,10244,5817,5.53
90321,6407,6212,9.07
90322,7222,102,14.15
90323,4628,441,17.20
90324,10761,4293,11.81
90325,9248,1264,4.59
90326,6911,91,14.02
90327,1198,9491,18.50
90328,7264,8420,8.87
90329,10396,1421,5.97
90330,7103,8018,5.25
90331,8984,10197,4.82
90332,629,375,16.54
90333,4246,5710,4.49
90334,11339,1535,6.97
90335,6672,4408,12.77
90336,10326,7313,18.87
90337,6729,3626,5.73
90338,1980,6226,9.10
90339,8751,8029,5.30
90340,7145,9987,2.89
90341,8523,439,17.08
90342,5475,3673,6.14
90343,6195,2798,18.27
90344,42,11050,12.43
90345,10389,6097,7.91
90346,6304,7004,16.02
90347,1450,7405,19.62
90348,854,3453,4.09
90349,1933,9022,14.13
90350,4099,3260,2.34
90351,8363,9221,15.90
90352,8350,1986,10.87
90353,926,935,1.40
90354,1835,8898,12.93
90355,386,1401,5.53
90356,4433,2840,18.45
90357,9260,3322,2.79
90358,4733,5687,4.02
90359,5089,2842,18.45
90360,6948,4325,11.77
90361,6238,7600,1.20
90362,10574,5702,4.12
90363,4847,11004,11.76
90364,9421,10758,9.54
90365,1754,9170,15.25
90366,9284,9757,0.52
90367,7041,9682,19.84
90368,1486,9364,16.97
90369,8708,7425,19.52
90370,692,9385,17.12
90371,10964,9798,0.82
90372,6624,8683,10.80
90373,326,7529,0.41
90374,6961,5190,19.39
90375,10367,745,19.43
90376,11282,1818,9.07
90377,9667,6484,11.00
90378,1693,6123,7.74
90379,8229,4871,16.49
90380,8556,4187,10.34
90381,6721,7927,3.95
90382,6323,5301,0.35
90383,6413,751,19.46
90384,5075,2941,19.13
90385,8964,9730,0.14
90386,7215,9802,0.78
90387,6623,9584,18.82
90388,7038,1734,8.25
90389,6185,8691,10.78
90390,1190,1529,6.41
90391,6263,2478,14.93
90392,5231,2981,19.44
90393,1413,5325,0.50
90394,4875,523,17.34
90395,4864,5118,18.64
90396,10571,8104,5.48
90397,8821,4182,10.22
90398,4475,6950,15.09
90399,6495,5431,1.43
90400,2245,9813,0.81
90401,1185,2101,11.50
90402,11315,458,16.73
90403,9781,8534,9.30
90404,8903,11067,12.06
90405,5487,10385,5.91
90406,4988,6479,10.80
90407,10551,5481,1.83
90408,524,10593,7.77
90409,6919,1929,9.89
90410,11306,6039,6.82
90411,9410,11109,12.38
90412,4481,8926,12.75
90413,4287,5438,1.40
90414,6606,4031,8.75
90415,5228,3732,6.06
90416,5516,1212,3.38
90417,9339,6624,12.01
90418,9717,4782,15.44
90419,10455,7529,0.12
90420,1443,6339,9.41
90421,2260,3846,7.00
90422,10398,431,16.30
90423,963,1548,6.32
90424,11295,9855,0.97
90425,725,2915,18.60
90426,2016,10207,4.14
90427,4665,3822,6.74
90428,2473,6307,9.07
90429,1247,1290,3.97
90430,5217,9595,18.60
90431,8614,3306,2.07
90432,2389,8412,7.93
90433,9350,1526,6.04
90434,4136,8654,10.06
90435,7188,2432,14.14
90436,990,4326,11.14
90437,1687,5395,0.73
90438,1422,10148,3.44
90439,8387,1933,9.62
90440,5321,9520,17.79
90441,8568,9941,1.57
90442,10491,2083,10.94
90443,8748,8977,12.88
90444,8684,9752,19.84
90445,8271,6128,7.26
90446,4296,10984,10.89
90447,6403,223,14.18
90448,165,4741,14.78
90449,1187,5627,2.74
90450,1184,7125,16.18
90451,10423,580,17.35
90452,4715,2055,10.61
90453,4269,5430,0.94
90454,8575,8398,7.60
90455,10467,9588,18.29
90456,2042,5619,2.62
90457,8303,3726,5.60
90458,8570,7962,3.66
90459,8813,10457,6.09
90460,451,9209,14.85
90461,404,4241,10.20
90462,4540,7127,16.13
90463,10335,4900,16.11
90464,1410,10455,6.03
90465,10446,8585,9.20
90466,8886,5803,4.20
90467,6151,7412,18.65
90468,402,5631,2.64
90469,2233,8009,4.00
90470,1855,2646,15.81
90471,4139,8516,8.55
90472,2018,4063,8.53
90473,8479,10560,6.90
90474,1907,1451,5.03
90475,806,5129,18.07
90476,982,3201,0.73
90477,9343,3449,2.96
90478,1318,1013,1.07
90479,10783,9508,17.41
90480,4202,3994,7.85
90481,10319,6937,14.28
90482,6526,10771,8.73
90483,10386,9524,17.52
90484,10603,1724,7.41
90485,832,300,14.62
90486,435,1034,1.20
90487,1260,11046,11.17
90488,10942,7574,19.96
90489,807,10735,8.37
90490,4465,1419,4.64
90491,2178,1460,5.01
90492,2180,2343,12.94
90493,8290,3921,7.11
90494,2466,7741,1.45
90495,8486,3244,1.02
90496,135,280,14.38
90497,9240,89,12.67
90498,1515,8764,10.62
90499,10595,6281,8.30
90500,7074,5710,3.16
90501,1005,7096,15.61
90502,9243,2749,16.52
90503,9055,9985,1.56
90504,4317,1295,3.45
90505,4398,3866,6.55
90506,1949,6097,6.60
90507,218,2391,13.29
90508,129,6090,6.51
90509,6764,1241,2.91
90510,10633,11090,11.42
90511,6442,7208,16.52
90512,6359,3441,2.65
90513,1453,5487,1.03
90514,1640,2851,17.33
90515,7113,4222,9.63
90516,9418,7999,3.56
90517,8713,3473,2.88
90518,1777,1205,2.49
90519,6889,10877,9.40
90520,2043,3385,2.06
90521,4925,4569,12.69
90522,841,2381,13.01
90523,1807,2231,11.66
90524,6513,1292,3.23
90525,5135,10296,4.14
90526,6506,5109,17.52
90527,8651,2566,14.65
90528,7238,5937,4.93
90529,2406,8511,8.05
90530,5558,8351,6.61
90531,1111,831,19.02
90532,8307,9211,14.33
90533,7246,779,18.53
90534,9604,8132,4.60
90535,4496,3460,2.62
90536,5048,2638,15.22
90537,2239,1286,3.05
90538,1429,7381,17.81
90539,743,4393,10.96
90540,5506,3797,5.59
90541,8762,6155,6.78
90542,2036,5260,18.74
90543,237,9713,18.75
90544,10263,9042,12.70
90545,6255,2045,9.82
90546,2147,7168,15.84
90547,9025,5410,0.04
90548,6551,6136,6.56
90549,4949,10194,3.02
90550,8880,6713,11.72
90551,4752,9151,13.61
90552,9482,10142,2.52
90553,5216,6417,9.03
90554,6839,2348,12.44
90555,1315,9720,18.67
90556,1635,10724,7.69
90557,6871,4493,11.69
90558,5227,301,14.01
90559,9530,7739,0.84
90560,9493,7965,2.86
90561,1969,2429,13.11
90562,5424,8783,10.21
90563,10895,7686,0.34
90564,6807,10420,4.91
90565,8673,8506,7.71
90566,8504,647,17.08
90567,5513,292,13.88
90568,5328,247,13.47
90569,9071,228,13.29
90570,6723,2757,16.01
90571,6301,9942,0.57
90572,8879,6397,8.69
90573,7019,6977,13.90
90574,4436,5373,19.47
90575,1269,9559,17.09
90576,8482,6822,12.49
90577,6466,6468,9.31
90578,4207,10184,2.70
90579,4672,1520,4.81
90580,1503,5635,1.79
90581,1238,5769,2.98
90582,8369,8404,6.63
90583,4561,5367,19.27
90584,6924,6108,5.93
90585,169,4467,11.18
90586,1538,4361,10.20
90587,2311,2907,17.12
90588,2166,3661,3.90
90589,11337,5742,2.59
90590,5039,7618,19.45
90591,6477,1579,5.17
90592,87,873,18.82
90593,11432,5834,3.40
90594,1712,6951,13.43
90595,9087,3821,5.30
90596,4126,1950,8.48
90597,9584,1746,6.64
90598,7104,10758,7.63
90599,9063,4732,13.46
90600,2021,10223,2.81
90601,8429,287,13.51
90602,2354,2171,10.43
90603,4157,10247,2.99
90604,1304,9786,18.85
90605,9546,2195,10.61
90606,4828,5378,19.21
90607,10872,2579,14.05
90608,9351,2098,9.72
90609,596,2057,9.30
90610,102,1917,8.04
90611,5478,2906,16.92
90612,2206,6304,7.46
90613,4626,2971,17.48
90614,10488,7758,0.49
90615,158,2464,12.91
90616,293,9789,18.73
90617,2414,1532,4.52
90618,5224,3409,1.39
90619,1051,8892,10.66
90620,8750,9996,0.58
90621,4619,5225,17.67
90622,4729,7013,13.71
90623,2248,7896,1.64
90624,4120,199,12.45
90625,1423,1400,3.24
90626,4736,4581,11.80
90627,10777,4087,7.35
90628,4845,10468,4.70
90629,11036,6763,11.40
90630,1589,5640,1.31
90631,615,9632,17.17
90632,7250,3729,4.11
90633,6267,8287,5.04
90634,6648,6059,5.01
90635,5110,952,19.11
90636,555,9432,15.31
90637,2362,584,15.79
90638,605,4716,12.91
90639,1877,3892,5.51
90640,953,321,13.42
90641,5512,3802,4.68
90642,6646,9573,16.54
90643,7206,4852,14.11
90644,4396,5955,4.01
90645,6874,9007,11.43
90646,6959,9938,19.79
90647,10808,6100,5.29
90648,272,4961,15.04
90649,6553,1516,4.07
90650,6159,10848,7.93
90651,6758,915,18.66
90652,946,10673,6.36
90653,4669,8317,5.18
90654,10501,6256,6.65
90655,4361,10594,5.62
90656,10759,9071,11.93
90657,5430,5124,16.46
90658,378,376,13.79
90659,8339,6095,5.18
90660,470,1560,4.42
90661,9563,10299,2.94
90662,8806,4521,10.99
90663,5350,1984,8.19
90664,4121,1123,0.45
90665,4188,6878,12.17
90666,9774,108,11.30
90667,9481,887,18.29
90668,4788,10952,8.71
90669,11326,2536,13.07
90670,7072,3929,5.59
90671,243,3516,1.88
90672,1840,1601,4.66
90673,10924,10103,1.06
90674,9294,8046,2.57
90675,2066,10887,8.10
90676,10541,2910,16.40
90677,8790,5740,1.83
90678,8299,7161,14.58
90679,10767,3365,0.46
90680,15,8653,7.99
90681,1828,2875,16.05
90682,7186,8975,10.86
90683,1108,1099,0.07
90684,10849,9925,19.39
90685,4932,6415,7.83
90686,5056,9680,17.17
90687,7039,3316,19.97
90688,8485,3189,18.81
90689,6155,8322,4.95
90690,1322,2029,8.38
90691,2207,7826,0.47
90692,9660,4568,11.17
90693,646,6921,12.30
90694,6306,158,11.52
90695,4504,7902,1.09
90696,10992,3125,18.16
90697,5163,2239,10.19
90698,7271,11040,9.27
90699,11026,8812,9.25
90700,8332,8355,5.12
90701,4999,1695,5.27
90702,9576,7253,15.20
90703,4896,638,15.74
90704,10458,4954,14.51
90705,699,3424,0.76
90706,822,149,11.31
90707,891,9613,16.36
90708,738,10470,4.07
90709,315,3689,3.12
90710,151,4867,13.70
90711,11266,10127,0.97
90712,9400,8352,5.02
90713,4801,10732,6.40
90714,9734,9553,15.80
90715,2405,333,12.92
90716,1946,815,17.26
90717,4866,6932,12.19
90718,5282,4796,12.99
90719,6516,3543,1.73
90720,8624,6308,6.55
90721,10842,1283,1.37
90722,4529,11029,8.95
90723,84,9741,17.36
90724,10753,1902,6.90
90725,4590,10638,5.41
90726,10549,7444,16.70
90727,1560,8379,5.09
90728,5214,8988,10.56
90729,7277,5577,19.90
90730,8727,7171,14.22
90731,10526,6746,10.39
90732,9011,8530,6.42
90733,6974,6353,6.86
90734,1960,9484,14.98
90735,1361,7875,0.52
90736,4444,10729,6.15
90737,4103,7493,17.06
90738,2375,4301,8.38
90739,848,5636,0.38
90740,10518,6839,11.18
90741,40,110,10.70
90742,4117,9388,14.09
90743,4859,4196,7.43
90744,7160,321,12.60
90745,808,7084,13.35
90746,2006,7499,17.08
90747,1887,8853,9.24
90748,4148,2961,16.28
90749,10993,7796,19.72
90750,2349,2253,9.91
90751,8547,9058,11.06
90752,10850,10606,4.97
90753,11428,5361,17.82
90754,1434,7624,18.16
90755,8475,1605,4.05
90756,4170,10602,4.90
90757,11001,2493,12.02
90758,4658,7937,0.95
90759,6183,4805,12.80
90760,2201,8162,2.93
90761,1572,3375,19.91
90762,8772,3102,17.46
90763,8849,7009,12.55
90764,4842,1466,2.72
90765,8872,9696,16.68
90766,5037,7350,15.56
90767,1032,10144,0.66
90768,8864,3011,16.55
90769,126,4479,9.74
90770,11353,1889,6.46
90771,9384,5328,17.36
90772,4282,17,9.59
90773,9229,198,11.20
90774,11273,2029,7.65
90775,9525,9275,12.77
90776,752,7271,14.74
90777,1663,6651,9.15
90778,2302,6495,7.75
90779,6473,4161,6.77
90780,8703,7815,19.59
90781,492,4240,7.44
90782,1469,383,12.74
90783,5065,10683,5.31
90784,5249,4070,5.88
90785,9738,3432,0.14
90786,1776,10528,3.91
90787,537,6253,5.48
90788,8329,5306,16.96
90789,11290,2700,13.53
90790,5241,6640,8.93
90791,8252,6669,9.19
90792,4486,2484,11.57
90793,10607,2969,15.93
90794,686,3927,4.54
90795,1826,571,14.37
90796,6913,764,16.09
90797,9569,2787,14.27
90798,4639,7129,13.28
90799,4108,543,14.09
90800,10493,5123,15.25
90801,7342,2406,10.83
90802,6467,3108,17.13
90803,2298,25,9.40
90804,1163,2295,9.78
90805,4936,8925,9.36
90806,1865,1761,4.96
90807,4629,3621,1.68
90808,8717,5796,1.21
90809,1191,9697,16.26
90810,10935,3053,16.56
90811,10858,3934,4.47
90812,9779,3914,4.28
90813,9049,8761,7.84
90814,10424,3404,19.68
90815,2213,2432,10.94
90816,10623,723,15.58
90817,6907,4154,6.39
90818,8351,3126,17.15
90819,4097,387,12.53
90820,9468,7215,13.88
90821,10915,2358,10.23
90822,10787,1625,3.62
90823,4137,4511,9.56
90824,373,5843,1.53
90825,9363,7021,12.11
90826,8341,10293,1.51
90827,6830,619,14.56
90828,4245,8626,6.51
90829,650,374,12.34
90830,2008,11002,7.85
90831,8389,605,14.42
90832,324,4775,11.88
90833,337,1102,18.85
90834,8701,7336,14.88
90835,5382,9634,15.51
90836,494,7822,19.22
90837,10517,1444,1.90
90838,1259,2480,11.21
90839,6827,9798,16.97
90840,10387,6723,9.34
90841,1330,4362,8.11
90842,975,5183,15.47
90843,1746,5853,1.49
90844,6231,5773,0.75
90845,2303,8527,5.49
90846,5138,8613,6.24
90847,5374,3869,3.61
90848,1602,10802,5.90
90849,667,2709,13.17
90850,6464,1736,4.42
90851,2371,6160,4.18
90852,10940,1618,3.35
90853,9297,1706,4.14
90854,4368,8423,4.51
90855,8911,7399,15.29
90856,8488,5072,14.37
90857,5035,6658,8.62
90858,4759,9238,11.80
90859,6234,1228,19.81
90860,244,2206,8.60
90861,6412,9068,10.27
90862,4959,10918,6.87
90863,1961,7695,17.89
90864,27,395,12.27
90865,11354,2260,9.03
90866,8766,2641,12.46
90867,8450,10020,18.76
90868,2499,4366,7.95
90869,4247,2385,10.13
90870,5125,4642,10.42
90871,943,8093,1.43
90872,7177,4196,6.40
90873,9693,9693,15.79
90874,4945,10067,19.15
90875,11417,10700,4.82
90876,7109,3670,1.64
90877,8783,5824,0.97
90878,5285,10973,7.25
90879,8508,8354,3.70
90880,11325,9460,13.62
90881,4901,7941,19.97
90882,242,5658,19.45
90883,403,11120,8.52
90884,4967,4465,8.72
90885,10352,7115,12.52
90886,1764,10934,6.85
90887,9476,7736,18.10
90888,10869,563,13.62
90889,10606,10641,4.19
90890,10513,170,10.08
90891,5333,5633,19.18
90892,6752,8382,3.87
90893,4226,9555,14.42
90894,9682,7268,13.85
90895,5388,4270,6.90
90896,9016,921,16.80
90897,1791,9480,13.71
90898,5169,4048,4.85
90899,6814,5360,16.64
90900,9359,3651,1.28
90901,9809,347,11.58
90902,1520,6545,7.26
90903,5427,3925,3.72
90904,9337,4024,4.61
90905,1367,8646,6.13
90906,1859,5716,19.80
90907,1366,6624,7.91
90908,5090,2245,8.55
90909,2457,10019,18.40
90910,6361,6983,11.12
90911,4832,4014,4.42
90912,1082,6238,4.40
90913,1001,4627,9.92
90914,6922,4141,5.53
90915,99,5702,19.55
90916,5547,8124,1.31
90917,8551,3823,2.66
90918,6710,4543,9.11
90919,8663,8718,6.63
90920,8656,8016,0.31
90921,1237,8782,7.19
90922,10534,2502,10.75
90923,2368,2041,6.60
90924,10978,1608,2.71
90925,10840,604,13.67
90926,1007,1362,0.47
90927,4213,1529,1.97
90928,11350,8297,2.79
90929,8729,10039,18.44
90930,7049,6522,6.82
90931,5464,703,14.53
90932,10939,3676,1.24
90933,8496,7569,16.20
90934,6707,7493,15.51
90935,4799,10507,2.59
90936,1598,3424,18.93
90937,9620,7943,19.54
90938,10827,9215,10.96
90939,592,11056,7.49
90940,5263,9,8.20
90941,6831,9855,16.69
90942,4900,8173,1.57
90943,1062,6941,10.48
90944,6565,11051,7.40
90945,55,820,15.45
90946,1720,6481,6.32
90947,7031,1874,4.90
90948,9801,1319,19.92
90949,10589,7030,11.23
90950,8383,1781,4.05
90951,2135,10321,0.80
90952,1494,1826,4.45
90953,1927,10125,19.04
90954,1613,8524,4.64
90955,10845,2621,11.58
90956,4183,7325,13.85
90957,1028,5422,16.73
90958,9289,5250,15.18
90959,4535,8442,3.86
90960,6302,2933,14.35
90961,1718,1801,4.17
90962,8529,10168,19.37
90963,7028,3493,19.37
90964,1660,3197,16.69
90965,1368,940,16.41
90966,8465,5587,18.16
90967,5108,8795,6.97
90968,2432,6715,8.27
90969,432,7496,15.29
90970,1251,1351,0.03
90971,1763,10228,19.79
90972,1629,10592,3.00
90973,9547,3518,19.43
90974,5526,9924,16.99
90975,6613,5030,13.01
90976,5472,3407,18.41
90977,1031,1407,0.43
90978,2416,9610,14.13
90979,713,2888,13.72
90980,1100,5587,17.97
90981,2195,2710,12.09
90982,63,1929,5.06
90983,1067,3944,3.17
90984,8592,7999,19.61
90985,365,1663,2.66
90986,8297,7321,13.50
90987,1298,7463,14.78
90988,5237,9480,12.89
90989,5017,4603,9.06
90990,4711,9786,15.64
90991,8535,4220,5.62
90992,11344,2482,9.99
90993,6580,11088,7.34
90994,10826,5199,14.40
90995,4243,9934,16.92
90996,5584,2702,11.92
90997,9811,10598,2.88
90998,480,8082,0.26
90999,9623,1328,19.55
91000,278,5371,15.86
91001,6240,7573,15.64
91002,8386,9973,17.20
91003,46,4746,10.23
91004,1915,4859,11.23
91005,4199,8426,3.29
91006,5275,2795,12.68
91007,10372,4857,11.20
91008,1772,484,11.90
91009,1273,2618,11.07
91010,5131,7741,17.10
91011,6929,6445,5.44
91012,8267,6231,3.52
91013,5245,1035,16.82
91014,4315,159,8.95
91015,62,5728,19.00
91016,10570,8723,5.90
91017,9299,6279,3.93
91018,5115,2204,7.30
91019,2318,1816,3.82
91020,2209,6362,4.67
91021,2003,6366,4.69
91022,5493,6685,7.56
91023,4740,2206,7.31
91024,8305,5934,0.80
91025,11277,10850,4.97
91026,1365,6472,5.61
91027,746,5260,14.70
91028,7282,6696,7.60
91029,8948,9458,12.41
91030,10563,7613,15.82
91031,8805,4377,6.73
91032,1465,5655,18.20
91033,8196,6981,10.08
91034,8775,2062,5.87
91035,978,5757,19.07
91036,4742,5393,15.79
91037,8838,7259,12.56
91038,2333,2895,13.34
91039,1249,805,14.56
91040,800,7460,14.36
91041,191,6025,1.47
91042,4478,8093,0.04
91043,11018,426,11.14
91044,2352,4829,10.70
91045,1550,8402,2.80
91046,4919,6606,6.65
91047,898,9901,16.27
91048,10236,8346,2.29
91049,7298,2863,13.00
91050,6829,1004,16.29
91051,8643,4146,4.52
91052,4233,1502,0.76
91053,1659,1209,18.11
91054,10863,2056,5.71
91055,10851,2516,9.84
91056,5394,7497,14.61
91057,5473,3925,2.50
91058,11263,337,10.23
91059,9612,1945,4.69
91060,1403,793,14.32
91061,11279,8385,2.55
91062,1203,6958,9.71
91063,1832,10178,18.65
91064,10268,5850,19.75
91065,1821,10062,17.60
91066,10844,2735,11.75
91067,1332,654,13.05
91068,1383,9176,9.64
91069,1049,2023,5.34
91070,9800,1545,1.04
91071,1800,256,9.45
91072,2139,1358,19.34
91073,5582,3991,3.00
91074,429,6417,4.80
91075,10805,9276,10.50
91076,11011,4013,3.18
91077,11034,8359,2.24
91078,8724,305,9.84
91079,8435,1340,19.14
91080,620,8235,1.10
91081,466,9088,8.70
91082,44,7426,13.76
91083,8690,2159,6.41
91084,4773,6538,5.75
91085,979,2469,9.19
91086,6554,1591,1.29
91087,4185,11052,6.32
91088,4131,822,14.38
91089,9783,278,9.48
91090,2184,10082,17.59
91091,7261,5580,17.11
91092,2229,8073,19.52
91093,508,2016,5.08
91094,4588,5086,12.65
91095,10360,3182,15.54
91096,366,7680,15.94
91097,8398,682,13.04
91098,4364,9750,14.48
91099,163,6186,2.45
91100,8542,3380,17.22
91101,5484,7245,11.95
91102,1647,5767,18.67
91103,5058,7286,12.31
91104,1065,10912,4.90
91105,1633,439,10.78
91106,4408,8468,2.93
91107,9048,3781,0.80
91108,2328,11111,6.65
91109,8660,2388,8.24
91110,490,332,9.76
91111,420,6355,3.88
91112,8621,7668,15.65
91113,1499,8068,19.22
91114,544,8347,1.72
91115,2258,9275,10.06
91116,6689,987,15.55
91117,1425,2093,5.46
91118,9465,7577,14.73
91119,2191,170,8.15
91120,761,1173,17.15
91121,10417,8203,0.34
91122,4581,3449,17.60
91123,5300,6176,2.11
91124,4464,7832,16.99
91125,1787,1891,3.57
91126,6869,6457,4.60
91127,10962,2002,4.57
91128,1480,4713,8.93
91129,1335,262,8.92
91130,6532,4262,4.87
91131,5171,6700,6.76
91132,1785,4859,10.20
91133,10555,2565,9.58
91134,175,834,14.01
91135,6834,9094,8.24
91136,5576,7420,13.18
91137,1152,706,12.84
91138,4223,4148,3.77
91139,8431,4234,4.53
91140,179,3769,0.34
91141,1473,2106,5.39
91142,6616,7618,14.93
91143,8843,6604,5.81
91144,8489,10820,3.70
91145,8606,8084,19.08
91146,1496,677,12.49
91147,4927,2051,4.83
91148,333,10200,18.05
91149,8589,7219,11.25
91150,4615,6174,1.86
91151,2247,2310,7.11
91152,4844,5852,18.94
91153,444,8499,2.72
91154,4830,2507,8.86
91155,127,7538,14.08
91156,5007,10562,1.22
91157,159,9024,7.40
91158,6979,10759,2.99
91159,579,4409,5.92
91160,8391,9527,11.92
91161,1823,4114,3.27
91162,1831,3865,1.02
91163,737,7382,12.63
91164,9595,5749,17.95
91165,9513,6049,0.62
91166,10243,2301,6.93
91167,2013,6189,1.87
91168,9286,7656,15.05
91169,5044,8577,3.32
91170,8946,7440,13.09
91171,4167,4061,2.71
91172,478,2972,12.93
91173,2266,2621,9.76
91174,5258,6841,7.68
91175,452,10258,18.39
91176,5273,2797,11.34
91177,1421,2822,11.56
91178,4572,1115,16.21
91179,9797,2147,5.49
91180,7204,5016,11.25
91181,4500,4697,8.36
91182,754,8194,19.79
91183,9541,4100,2.99
91184,10601,6286,2.63
91185,893,3007,13.16
91186,1390,9369,10.33
91187,10593,7704,15.36
91188,2464,4931,10.44
91189,9688,9529,11.75
91190,2411,5041,11.41
91191,7162,688,12.30
91192,578,9139,8.23
91193,7311,2427,7.90
91194,5096,7476,13.27
91195,4741,717,12.52
91196,6340,4281,4.54
91197,6311,3598,18.39
91198,9388,4507,6.55
91199,4899,8461,2.08
91200,10489,8084,18.68
91201,10477,10299,18.58
91202,2169,1438,18.93
91203,6380,8728,4.41
91204,8328,7922,17.15
91205,5385,5480,15.20
91206,4558,3715,19.32
91207,225,7571,13.97
91208,10479,3226,14.91
91209,2332,2900,11.97
91210,6987,9064,7.37
91211,347,9915,15.01
91212,4411,5238,12.96
91213,20,2443,7.84
91214,757,10072,16.41
91215,2200,3896,0.90
91216,4566,1550,19.80
91217,9377,10738,2.37
91218,10291,5135,12.00
91219,8495,4959,10.41
91220,1895,7166,10.25
91221,4887,4238,3.91
91222,4892,2137,5.03
91223,9292,1430,18.67
91224,6990,2605,9.23
91225,5302,9603,12.12
91226,8397,10502,0.20
91227,1003,10303,18.39
91228,10599,3774,19.70
91229,8503,5702,17.03
91230,4603,7534,13.49
91231,198,5510,15.30
91232,648,6457,3.81
91233,1829,8656,3.57
91234,5391,5599,16.07
91235,4913,1058,15.25
91236,1312,5236,12.80
91237,595,9885,14.57
91238,6545,1928,3.06
91239,607,2974,12.45
91240,8739,6251,1.89
91241,2090,515,10.32
91242,7184,2847,11.28
91243,9686,9806,13.82
91244,5336,1478,18.96
91245,5181,9021,6.73
91246,1856,9166,8.03
91247,10911,5179,12.19
91248,2296,4139,2.85
91249,8555,5441,14.53
91250,7020,7888,16.52
91251,177,3681,18.67
91252,5326,6355,2.70
91253,5390,9529,11.23
91254,6944,9882,14.40
91255,594,8234,19.59
91256,4231,1830,2.03
91257,10400,8590,2.79
91258,1639,3410,16.23
91259,6278,5628,16.13
91260,8933,9817,13.77
91261,6548,486,9.91
91262,1786,7506,12.99
91263,2034,8240,19.57
91264,2134,921,13.79
91265,8835,7128,9.57
91266,8580,5809,17.69
91267,8631,3821,19.82
91268,10784,2912,11.65
91269,8826,8829,4.82
91270,10960,4225,3.42
91271,7303,7030,8.63
91272,11285,568,10.54
91273,587,2362,6.65
91274,2434,8655,3.20
91275,2331,6012,19.42
91276,1046,1593,19.70
91277,6719,2057,3.87
91278,8409,3781,19.36
91279,10331,9877,14.14
91280,1984,1580,19.55
91281,8976,3742,18.96
91282,10979,9076,6.89
91283,5557,5614,15.77
91284,71,10322,18.09
91285,9059,2585,8.55
91286,9659,1941,2.75
91287,4825,2614,8.79
91288,11008,10140,16.44
91289,2220,7192,9.94
91290,2149,1296,16.95
91291,4574,4240,3.40
91292,6820,6084,19.97
91293,5373,9190,7.87
91294,6546,8540,2.03
91295,1200,4941,9.68
91296,9753,4730,7.79
91297,10576,10636,0.84
